x, y
cm-1, Jy
wavenumber, intensity
1150.781093, 6.619872e+04
1150.953277, 6.652726e+04
1151.125513, 6.685474e+04
1151.297800, 6.718105e+04
1151.470140, 6.750609e+04
1151.642530, 6.782976e+04
1151.814972, 6.815194e+04
1151.987466, 6.847251e+04
1152.160012, 6.879138e+04
1152.332609, 6.910841e+04
1152.505258, 6.942351e+04
1152.677959, 6.973655e+04
1152.850712, 7.004741e+04
1153.023516, 7.035597e+04
1153.196372, 7.066212e+04
1153.369280, 7.096574e+04
1153.542240, 7.126670e+04
1153.715252, 7.156487e+04
1153.888315, 7.186015e+04
1154.061431, 7.215241e+04
1154.234598, 7.244151e+04
1154.407818, 7.272735e+04
1154.581089, 7.300979e+04
1154.754413, 7.328872e+04
1154.927788, 7.356400e+04
1155.101216, 7.383553e+04
1155.274695, 7.410317e+04
1155.448227, 7.436680e+04
1155.621811, 7.462631e+04
1155.795447, 7.488158e+04
1155.969136, 7.513248e+04
1156.142876, 7.537890e+04
1156.316669, 7.562073e+04
1156.490514, 7.585785e+04
1156.664411, 7.609015e+04
1156.838361, 7.631752e+04
1157.012363, 7.653985e+04
1157.186417, 7.675704e+04
1157.360524, 7.696898e+04
1157.534683, 7.717558e+04
1157.708894, 7.737673e+04
1157.883158, 7.757235e+04
1158.057474, 7.776234e+04
1158.231843, 7.794661e+04
1158.406265, 7.812507e+04
1158.580739, 7.829766e+04
1158.755265, 7.846428e+04
1158.929844, 7.862486e+04
1159.104476, 7.877934e+04
1159.279160, 7.892765e+04
1159.453897, 7.906972e+04
1159.628687, 7.920551e+04
1159.803529, 7.933495e+04
1159.978424, 7.945800e+04
1160.153372, 7.957461e+04
1160.328373, 7.968474e+04
1160.503426, 7.978837e+04
1160.678533, 7.988545e+04
1160.853692, 7.997596e+04
1161.028904, 8.005989e+04
1161.204169, 8.013722e+04
1161.379487, 8.020794e+04
1161.554857, 8.027204e+04
1161.730281, 8.032952e+04
1161.905758, 8.038038e+04
1162.081288, 8.042465e+04
1162.256870, 8.046232e+04
1162.432506, 8.049342e+04
1162.608195, 8.051798e+04
1162.783937, 8.053603e+04
1162.959733, 8.054759e+04
1163.135581, 8.055271e+04
1163.311482, 8.055143e+04
1163.487437, 8.054380e+04
1163.663445, 8.052988e+04
1163.839507, 8.050971e+04
1164.015621, 8.048337e+04
1164.191789, 8.045092e+04
1164.368010, 8.041243e+04
1164.544285, 8.036797e+04
1164.720613, 8.031762e+04
1164.896994, 8.026146e+04
1165.073429, 8.019959e+04
1165.249917, 8.013209e+04
1165.426459, 8.005905e+04
1165.603054, 7.998056e+04
1165.779703, 7.989674e+04
1165.956405, 7.980767e+04
1166.133161, 7.971347e+04
1166.309970, 7.961425e+04
1166.486833, 7.951010e+04
1166.663750, 7.940116e+04
1166.840720, 7.928752e+04
1167.017745, 7.916931e+04
1167.194822, 7.904664e+04
1167.371954, 7.891964e+04
1167.549139, 7.878842e+04
1167.726378, 7.865312e+04
1167.903671, 7.851385e+04
1168.081018, 7.837073e+04
1168.258419, 7.822391e+04
1168.435873, 7.807349e+04
1168.613382, 7.791961e+04
1168.790944, 7.776240e+04
1168.968561, 7.760198e+04
1169.146231, 7.743849e+04
1169.323955, 7.727204e+04
1169.501734, 7.710278e+04
1169.679566, 7.693082e+04
1169.857453, 7.675629e+04
1170.035394, 7.657932e+04
1170.213388, 7.640004e+04
1170.391437, 7.621856e+04
1170.569541, 7.603502e+04
1170.747698, 7.584954e+04
1170.925910, 7.566224e+04
1171.104176, 7.547323e+04
1171.282496, 7.528265e+04
1171.460870, 7.509060e+04
1171.639299, 7.489721e+04
1171.817782, 7.470259e+04
1171.996320, 7.450685e+04
1172.174912, 7.431010e+04
1172.353558, 7.411246e+04
1172.532259, 7.391403e+04
1172.711015, 7.371492e+04
1172.889825, 7.351524e+04
1173.068689, 7.331507e+04
1173.247608, 7.311454e+04
1173.426582, 7.291372e+04
1173.605610, 7.271273e+04
1173.784693, 7.251165e+04
1173.963830, 7.231058e+04
1174.143022, 7.210960e+04
1174.322269, 7.190881e+04
1174.501571, 7.170828e+04
1174.680927, 7.150811e+04
1174.860338, 7.130837e+04
1175.039804, 7.110914e+04
1175.219325, 7.091049e+04
1175.398901, 7.071251e+04
1175.578532, 7.051526e+04
1175.758217, 7.031882e+04
1175.937958, 7.012324e+04
1176.117753, 6.992860e+04
1176.297603, 6.973496e+04
1176.477509, 6.954239e+04
1176.657469, 6.935092e+04
1176.837485, 6.916064e+04
1177.017555, 6.897158e+04
1177.197681, 6.878381e+04
1177.377862, 6.859736e+04
1177.558098, 6.841230e+04
1177.738389, 6.822866e+04
1177.918735, 6.804650e+04
1178.099137, 6.786584e+04
1178.279594, 6.768674e+04
1178.460106, 6.750923e+04
1178.640674, 6.733335e+04
1178.821297, 6.715913e+04
1179.001975, 6.698660e+04
1179.182708, 6.681579e+04
1179.363498, 6.664675e+04
1179.544342, 6.647948e+04
1179.725242, 6.631402e+04
1179.906197, 6.615039e+04
1180.087208, 6.598861e+04
1180.268275, 6.582871e+04
1180.449397, 6.567070e+04
1180.630575, 6.551460e+04
1180.811808, 6.536042e+04
1180.993097, 6.520819e+04
1181.174442, 6.505791e+04
1181.355842, 6.490959e+04
1181.537298, 6.476325e+04
1181.718810, 6.461890e+04
1181.900378, 6.447653e+04
1182.082001, 6.433617e+04
1182.263680, 6.419780e+04
1182.445415, 6.406145e+04
1182.627206, 6.392710e+04
1182.809053, 6.379476e+04
1182.990956, 6.366444e+04
1183.172915, 6.353613e+04
1183.354930, 6.340982e+04
1183.537000, 6.328552e+04
1183.719127, 6.316322e+04
1183.901310, 6.304291e+04
1184.083549, 6.292460e+04
1184.265844, 6.280827e+04
1184.448195, 6.269392e+04
1184.630603, 6.258153e+04
1184.813066, 6.247110e+04
1184.995586, 6.236262e+04
1185.178162, 6.225607e+04
1185.360794, 6.215145e+04
1185.543483, 6.204874e+04
1185.726228, 6.194792e+04
1185.909029, 6.184899e+04
1186.091887, 6.175193e+04
1186.274801, 6.165673e+04
1186.457771, 6.156336e+04
1186.640798, 6.147181e+04
1186.823881, 6.138206e+04
1187.007021, 6.129410e+04
1187.190218, 6.120790e+04
1187.373471, 6.112346e+04
1187.556780, 6.104074e+04
1187.740146, 6.095973e+04
1187.923569, 6.088041e+04
1188.107048, 6.080276e+04
1188.290585, 6.072675e+04
1188.474177, 6.065237e+04
1188.657827, 6.057959e+04
1188.841533, 6.050839e+04
1189.025297, 6.043875e+04
1189.209116, 6.037064e+04
1189.392993, 6.030405e+04
1189.576927, 6.023894e+04
1189.760918, 6.017530e+04
1189.944965, 6.011310e+04
1190.129069, 6.005231e+04
1190.313231, 5.999292e+04
1190.497449, 5.993489e+04
1190.681725, 5.987821e+04
1190.866057, 5.982284e+04
1191.050447, 5.976877e+04
1191.234894, 5.971597e+04
1191.419397, 5.966440e+04
1191.603959, 5.961406e+04
1191.788577, 5.956491e+04
1191.973252, 5.951692e+04
1192.157985, 5.947008e+04
1192.342775, 5.942436e+04
1192.527622, 5.937972e+04
1192.712526, 5.933616e+04
1192.897488, 5.929364e+04
1193.082508, 5.925213e+04
1193.267584, 5.921162e+04
1193.452718, 5.917208e+04
1193.637910, 5.913348e+04
1193.823159, 5.909580e+04
1194.008466, 5.905901e+04
1194.193830, 5.902310e+04
1194.379251, 5.898804e+04
1194.564730, 5.895380e+04
1194.750267, 5.892037e+04
1194.935862, 5.888771e+04
1195.121514, 5.885581e+04
1195.307224, 5.882465e+04
1195.492991, 5.879420e+04
1195.678817, 5.876445e+04
1195.864700, 5.873536e+04
1196.050641, 5.870692e+04
1196.236640, 5.867912e+04
1196.422696, 5.865192e+04
1196.608811, 5.862532e+04
1196.794983, 5.859929e+04
1196.981213, 5.857381e+04
1197.167502, 5.854887e+04
1197.353848, 5.852444e+04
1197.540252, 5.850052e+04
1197.726715, 5.847708e+04
1197.913235, 5.845411e+04
1198.099814, 5.843159e+04
1198.286450, 5.840951e+04
1198.473145, 5.838785e+04
1198.659898, 5.836660e+04
1198.846709, 5.834575e+04
1199.033579, 5.832528e+04
1199.220507, 5.830518e+04
1199.407493, 5.828544e+04
1199.594537, 5.826605e+04
1199.781640, 5.824700e+04
1199.968801, 5.822828e+04
1200.156020, 5.820988e+04
1200.343298, 5.819178e+04
1200.530635, 5.817399e+04
1200.718029, 5.815650e+04
1200.905483, 5.813929e+04
1201.092995, 5.812237e+04
1201.280565, 5.810573e+04
1201.468194, 5.808935e+04
1201.655882, 5.807325e+04
1201.843628, 5.805740e+04
1202.031433, 5.804182e+04
1202.219297, 5.802650e+04
1202.407219, 5.801144e+04
1202.595200, 5.799663e+04
1202.783240, 5.798207e+04
1202.971339, 5.796777e+04
1203.159497, 5.795373e+04
1203.347713, 5.793994e+04
1203.535989, 5.792641e+04
1203.724323, 5.791314e+04
1203.912716, 5.790013e+04
1204.101169, 5.788739e+04
1204.289680, 5.787493e+04
1204.478250, 5.786273e+04
1204.666879, 5.785082e+04
1204.855568, 5.783919e+04
1205.044316, 5.782785e+04
1205.233122, 5.781681e+04
1205.421988, 5.780607e+04
1205.610913, 5.779564e+04
1205.799898, 5.778554e+04
1205.988941, 5.777576e+04
1206.178044, 5.776632e+04
1206.367206, 5.775722e+04
1206.556428, 5.774848e+04
1206.745709, 5.774010e+04
1206.935049, 5.773210e+04
1207.124448, 5.772449e+04
1207.313908, 5.771727e+04
1207.503426, 5.771045e+04
1207.693004, 5.770406e+04
1207.882642, 5.769810e+04
1208.072339, 5.769258e+04
1208.262096, 5.768752e+04
1208.451913, 5.768292e+04
1208.641789, 5.767881e+04
1208.831725, 5.767519e+04
1209.021720, 5.767208e+04
1209.211775, 5.766950e+04
1209.401890, 5.766744e+04
1209.592065, 5.766594e+04
1209.782300, 5.766500e+04
1209.972594, 5.766464e+04
1210.162948, 5.766488e+04
1210.353363, 5.766572e+04
1210.543837, 5.766718e+04
1210.734371, 5.766928e+04
1210.924965, 5.767203e+04
1211.115619, 5.767545e+04
1211.306333, 5.767955e+04
1211.497108, 5.768434e+04
1211.687942, 5.768985e+04
1211.878836, 5.769609e+04
1212.069791, 5.770307e+04
1212.260806, 5.771081e+04
1212.451881, 5.771932e+04
1212.643016, 5.772862e+04
1212.834212, 5.773873e+04
1213.025467, 5.774966e+04
1213.216784, 5.776142e+04
1213.408160, 5.777403e+04
1213.599597, 5.778750e+04
1213.791094, 5.780186e+04
1213.982652, 5.781712e+04
1214.174270, 5.783328e+04
1214.365949, 5.785037e+04
1214.557688, 5.786840e+04
1214.749488, 5.788738e+04
1214.941349, 5.790734e+04
1215.133270, 5.792828e+04
1215.325251, 5.795022e+04
1215.517294, 5.797318e+04
1215.709397, 5.799716e+04
1215.901561, 5.802218e+04
1216.093785, 5.804827e+04
1216.286070, 5.807542e+04
1216.478417, 5.810366e+04
1216.670824, 5.813299e+04
1216.863291, 5.816344e+04
1217.055820, 5.819502e+04
1217.248410, 5.822773e+04
1217.441061, 5.826159e+04
1217.633772, 5.829663e+04
1217.826545, 5.833283e+04
1218.019379, 5.837024e+04
1218.212273, 5.840884e+04
1218.405229, 5.844866e+04
1218.598246, 5.848971e+04
1218.791325, 5.853201e+04
1218.984464, 5.857555e+04
1219.177665, 5.862037e+04
1219.370927, 5.866646e+04
1219.564250, 5.871384e+04
1219.757634, 5.876252e+04
1219.951080, 5.881251e+04
1220.144587, 5.886383e+04
1220.338156, 5.891649e+04
1220.531786, 5.897049e+04
1220.725477, 5.902585e+04
1220.919230, 5.908258e+04
1221.113045, 5.914068e+04
1221.306921, 5.920018e+04
1221.500858, 5.926108e+04
1221.694857, 5.932338e+04
1221.888918, 5.938711e+04
1222.083041, 5.945227e+04
1222.277225, 5.951887e+04
1222.471471, 5.958692e+04
1222.665778, 5.965644e+04
1222.860148, 5.972742e+04
1223.054579, 5.979988e+04
1223.249072, 5.987384e+04
1223.443627, 5.994929e+04
1223.638244, 6.002625e+04
1223.832922, 6.010472e+04
1224.027663, 6.018472e+04
1224.222466, 6.026626e+04
1224.417330, 6.034934e+04
1224.612257, 6.043398e+04
1224.807246, 6.052017e+04
1225.002297, 6.060793e+04
1225.197410, 6.069728e+04
1225.392585, 6.078821e+04
1225.587823, 6.088073e+04
1225.783122, 6.097486e+04
1225.978484, 6.107060e+04
1226.173908, 6.116795e+04
1226.369395, 6.126694e+04
1226.564944, 6.136756e+04
1226.760555, 6.146982e+04
1226.956228, 6.157373e+04
1227.151964, 6.167930e+04
1227.347763, 6.178654e+04
1227.543624, 6.189545e+04
1227.739547, 6.200604e+04
1227.935533, 6.211832e+04
1228.131582, 6.223229e+04
1228.327693, 6.234797e+04
1228.523867, 6.246536e+04
1228.720104, 6.258446e+04
1228.916403, 6.270529e+04
1229.112765, 6.282785e+04
1229.309190, 6.295215e+04
1229.505677, 6.307819e+04
1229.702228, 6.320598e+04
1229.898841, 6.333554e+04
1230.095517, 6.346686e+04
1230.292256, 6.359995e+04
1230.489058, 6.373482e+04
1230.685923, 6.387148e+04
1230.882851, 6.400992e+04
1231.079842, 6.415017e+04
1231.276896, 6.429222e+04
1231.474013, 6.443609e+04
1231.671193, 6.458177e+04
1231.868436, 6.472927e+04
1232.065743, 6.487861e+04
1232.263113, 6.502978e+04
1232.460546, 6.518279e+04
1232.658042, 6.533765e+04
1232.855602, 6.549437e+04
1233.053225, 6.565295e+04
1233.250911, 6.581339e+04
1233.448661, 6.597570e+04
1233.646474, 6.613990e+04
1233.844351, 6.630597e+04
1234.042291, 6.647394e+04
1234.240294, 6.664380e+04
1234.438361, 6.681555e+04
1234.636492, 6.698922e+04
1234.834687, 6.716479e+04
1235.032945, 6.734228e+04
1235.231266, 6.752169e+04
1235.429652, 6.770303e+04
1235.628101, 6.788630e+04
1235.826614, 6.807150e+04
1236.025190, 6.825865e+04
1236.223831, 6.844774e+04
1236.422535, 6.863878e+04
1236.621303, 6.883177e+04
1236.820135, 6.902673e+04
1237.019032, 6.922364e+04
1237.217992, 6.942252e+04
1237.417016, 6.962338e+04
1237.616104, 6.982621e+04
1237.815256, 7.003101e+04
1238.014472, 7.023780e+04
1238.213753, 7.044658e+04
1238.413097, 7.065735e+04
1238.612506, 7.087010e+04
1238.811979, 7.108486e+04
1239.011517, 7.130161e+04
1239.211118, 7.152036e+04
1239.410784, 7.174112e+04
1239.610514, 7.196388e+04
1239.810309, 7.218865e+04
1240.010168, 7.241543e+04
1240.210092, 7.264422e+04
1240.410080, 7.287503e+04
1240.610132, 7.310785e+04
1240.810249, 7.334269e+04
1241.010431, 7.357954e+04
1241.210677, 7.381841e+04
1241.410988, 7.405930e+04
1241.611363, 7.430221e+04
1241.811803, 7.454714e+04
1242.012308, 7.479408e+04
1242.212878, 7.504304e+04
1242.413512, 7.529402e+04
1242.614212, 7.554701e+04
1242.814976, 7.580202e+04
1243.015805, 7.605904e+04
1243.216699, 7.631807e+04
1243.417658, 7.657911e+04
1243.618682, 7.684215e+04
1243.819771, 7.710719e+04
1244.020924, 7.737423e+04
1244.222143, 7.764327e+04
1244.423428, 7.791429e+04
1244.624777, 7.818730e+04
1244.826191, 7.846230e+04
1245.027671, 7.873926e+04
1245.229216, 7.901820e+04
1245.430826, 7.929910e+04
1245.632501, 7.958195e+04
1245.834242, 7.986676e+04
1246.036048, 8.015350e+04
1246.237919, 8.044218e+04
1246.439856, 8.073278e+04
1246.641858, 8.102530e+04
1246.843926, 8.131973e+04
1247.046060, 8.161605e+04
1247.248259, 8.191426e+04
1247.450523, 8.221434e+04
1247.652853, 8.251628e+04
1247.855249, 8.282007e+04
1248.057710, 8.312570e+04
1248.260237, 8.343316e+04
1248.462830, 8.374242e+04
1248.665489, 8.405348e+04
1248.868213, 8.436631e+04
1249.071003, 8.468091e+04
1249.273860, 8.499726e+04
1249.476782, 8.531534e+04
1249.679770, 8.563512e+04
1249.882823, 8.595660e+04
1250.085943, 8.627976e+04
1250.289129, 8.660456e+04
1250.492381, 8.693100e+04
1250.695699, 8.725905e+04
1250.899084, 8.758869e+04
1251.102534, 8.791989e+04
1251.306051, 8.825263e+04
1251.509633, 8.858690e+04
1251.713283, 8.892265e+04
1251.916998, 8.925987e+04
1252.120780, 8.959852e+04
1252.324628, 8.993859e+04
1252.528542, 9.028004e+04
1252.732523, 9.062284e+04
1252.936570, 9.096697e+04
1253.140684, 9.131238e+04
1253.344864, 9.165906e+04
1253.549111, 9.200696e+04
1253.753424, 9.235606e+04
1253.957804, 9.270631e+04
1254.162251, 9.305768e+04
1254.366764, 9.341015e+04
1254.571344, 9.376366e+04
1254.775991, 9.411818e+04
1254.980705, 9.447368e+04
1255.185485, 9.483011e+04
1255.390332, 9.518743e+04
1255.595246, 9.554560e+04
1255.800227, 9.590458e+04
1256.005275, 9.626433e+04
1256.210390, 9.662479e+04
1256.415572, 9.698593e+04
1256.620821, 9.734771e+04
1256.826137, 9.771006e+04
1257.031520, 9.807295e+04
1257.236970, 9.843633e+04
1257.442488, 9.880015e+04
1257.648072, 9.916436e+04
1257.853724, 9.952890e+04
1258.059443, 9.989373e+04
1258.265230, 1.002588e+05
1258.471083, 1.006240e+05
1258.677005, 1.009894e+05
1258.882993, 1.013548e+05
1259.089049, 1.017203e+05
1259.295172, 1.020857e+05
1259.501363, 1.024510e+05
1259.707622, 1.028162e+05
1259.913948, 1.031812e+05
1260.120341, 1.035459e+05
1260.326803, 1.039102e+05
1260.533332, 1.042742e+05
1260.739928, 1.046377e+05
1260.946593, 1.050007e+05
1261.153325, 1.053632e+05
1261.360125, 1.057250e+05
1261.566992, 1.060861e+05
1261.773928, 1.064465e+05
1261.980931, 1.068061e+05
1262.188003, 1.071647e+05
1262.395142, 1.075225e+05
1262.602350, 1.078792e+05
1262.809625, 1.082349e+05
1263.016969, 1.085894e+05
1263.224380, 1.089427e+05
1263.431860, 1.092948e+05
1263.639408, 1.096456e+05
1263.847024, 1.099950e+05
1264.054708, 1.103429e+05
1264.262461, 1.106893e+05
1264.470282, 1.110342e+05
1264.678171, 1.113774e+05
1264.886129, 1.117190e+05
1265.094155, 1.120588e+05
1265.302249, 1.123968e+05
1265.510412, 1.127329e+05
1265.718643, 1.130670e+05
1265.926943, 1.133992e+05
1266.135312, 1.137293e+05
1266.343749, 1.140574e+05
1266.552255, 1.143832e+05
1266.760829, 1.147069e+05
1266.969472, 1.150283e+05
1267.178184, 1.153473e+05
1267.386965, 1.156640e+05
1267.595814, 1.159783e+05
1267.804733, 1.162901e+05
1268.013720, 1.165993e+05
1268.222776, 1.169060e+05
1268.431901, 1.172101e+05
1268.641095, 1.175115e+05
1268.850358, 1.178102e+05
1269.059690, 1.181061e+05
1269.269091, 1.183993e+05
1269.478562, 1.186897e+05
1269.688101, 1.189771e+05
1269.897710, 1.192617e+05
1270.107388, 1.195434e+05
1270.317135, 1.198221e+05
1270.526951, 1.200978e+05
1270.736837, 1.203705e+05
1270.946792, 1.206402e+05
1271.156816, 1.209068e+05
1271.366910, 1.211704e+05
1271.577073, 1.214308e+05
1271.787306, 1.216881e+05
1271.997609, 1.219423e+05
1272.207981, 1.221933e+05
1272.418422, 1.224412e+05
1272.628933, 1.226859e+05
1272.839514, 1.229274e+05
1273.050165, 1.231658e+05
1273.260885, 1.234010e+05
1273.471675, 1.236330e+05
1273.682535, 1.238619e+05
1273.893464, 1.240875e+05
1274.104464, 1.243101e+05
1274.315533, 1.245295e+05
1274.526673, 1.247457e+05
1274.737882, 1.249589e+05
1274.949161, 1.251689e+05
1275.160511, 1.253759e+05
1275.371930, 1.255798e+05
1275.583420, 1.257806e+05
1275.794980, 1.259785e+05
1276.006610, 1.261734e+05
1276.218310, 1.263653e+05
1276.430080, 1.265543e+05
1276.641921, 1.267405e+05
1276.853832, 1.269238e+05
1277.065814, 1.271043e+05
1277.277865, 1.272820e+05
1277.489988, 1.274570e+05
1277.702180, 1.276294e+05
1277.914444, 1.277991e+05
1278.126777, 1.279663e+05
1278.339182, 1.281309e+05
1278.551657, 1.282931e+05
1278.764202, 1.284528e+05
1278.976819, 1.286102e+05
1279.189506, 1.287653e+05
1279.402263, 1.289182e+05
1279.615092, 1.290688e+05
1279.827991, 1.292174e+05
1280.040961, 1.293639e+05
1280.254002, 1.295084e+05
1280.467114, 1.296510e+05
1280.680297, 1.297918e+05
1280.893551, 1.299308e+05
1281.106876, 1.300680e+05
1281.320272, 1.302037e+05
1281.533740, 1.303377e+05
1281.747278, 1.304703e+05
1281.960887, 1.306014e+05
1282.174568, 1.307312e+05
1282.388320, 1.308597e+05
1282.602143, 1.309871e+05
1282.816038, 1.311133e+05
1283.030004, 1.312384e+05
1283.244041, 1.313626e+05
1283.458150, 1.314859e+05
1283.672330, 1.316084e+05
1283.886581, 1.317302e+05
1284.100905, 1.318513e+05
1284.315299, 1.319719e+05
1284.529766, 1.320919e+05
1284.744304, 1.322115e+05
1284.958913, 1.323307e+05
1285.173595, 1.324497e+05
1285.388348, 1.325685e+05
1285.603173, 1.326872e+05
1285.818070, 1.328058e+05
1286.033038, 1.329245e+05
1286.248079, 1.330433e+05
1286.463191, 1.331622e+05
1286.678375, 1.332814e+05
1286.893632, 1.334009e+05
1287.108960, 1.335208e+05
1287.324361, 1.336412e+05
1287.539833, 1.337621e+05
1287.755378, 1.338836e+05
1287.970995, 1.340058e+05
1288.186684, 1.341287e+05
1288.402445, 1.342523e+05
1288.618279, 1.343769e+05
1288.834185, 1.345023e+05
1289.050163, 1.346287e+05
1289.266214, 1.347562e+05
1289.482337, 1.348847e+05
1289.698533, 1.350144e+05
1289.914801, 1.351452e+05
1290.131142, 1.352773e+05
1290.347555, 1.354107e+05
1290.564041, 1.355454e+05
1290.780600, 1.356815e+05
1290.997231, 1.358190e+05
1291.213935, 1.359580e+05
1291.430712, 1.360985e+05
1291.647561, 1.362405e+05
1291.864483, 1.363840e+05
1292.081479, 1.365292e+05
1292.298547, 1.366760e+05
1292.515688, 1.368244e+05
1292.732902, 1.369745e+05
1292.950189, 1.371264e+05
1293.167549, 1.372799e+05
1293.384983, 1.374351e+05
1293.602489, 1.375921e+05
1293.820068, 1.377509e+05
1294.037721, 1.379114e+05
1294.255447, 1.380737e+05
1294.473246, 1.382377e+05
1294.691119, 1.384035e+05
1294.909065, 1.385711e+05
1295.127084, 1.387404e+05
1295.345177, 1.389115e+05
1295.563343, 1.390843e+05
1295.781583, 1.392588e+05
1295.999896, 1.394350e+05
1296.218283, 1.396129e+05
1296.436744, 1.397925e+05
1296.655278, 1.399736e+05
1296.873885, 1.401564e+05
1297.092567, 1.403407e+05
1297.311322, 1.405265e+05
1297.530151, 1.407138e+05
1297.749054, 1.409026e+05
1297.968031, 1.410927e+05
1298.187082, 1.412841e+05
1298.406206, 1.414768e+05
1298.625405, 1.416708e+05
1298.844678, 1.418659e+05
1299.064024, 1.420621e+05
1299.283445, 1.422593e+05
1299.502940, 1.424574e+05
1299.722509, 1.426565e+05
1299.942153, 1.428563e+05
1300.161870, 1.430569e+05
1300.381662, 1.432580e+05
1300.601528, 1.434598e+05
1300.821469, 1.436620e+05
1301.041484, 1.438645e+05
1301.261573, 1.440673e+05
1301.481737, 1.442703e+05
1301.701975, 1.444733e+05
1301.922288, 1.446763e+05
1302.142676, 1.448791e+05
1302.363138, 1.450816e+05
1302.583675, 1.452837e+05
1302.804286, 1.454854e+05
1303.024972, 1.456864e+05
1303.245733, 1.458866e+05
1303.466569, 1.460860e+05
1303.687480, 1.462844e+05
1303.908466, 1.464816e+05
1304.129526, 1.466776e+05
1304.350662, 1.468721e+05
1304.571872, 1.470651e+05
1304.793158, 1.472564e+05
1305.014518, 1.474459e+05
1305.235954, 1.476334e+05
1305.457465, 1.478188e+05
1305.679051, 1.480019e+05
1305.900712, 1.481827e+05
1306.122449, 1.483608e+05
1306.344261, 1.485363e+05
1306.566148, 1.487089e+05
1306.788111, 1.488785e+05
1307.010149, 1.490449e+05
1307.210902, 1.491925e+05
1307.458725, 1.493707e+05
1307.638242, 1.494969e+05
1307.706642, 1.495444e+05
1307.886227, 1.496673e+05
1308.134306, 1.498327e+05
1308.314008, 1.499494e+05
1308.382479, 1.499931e+05
1308.562250, 1.501060e+05
1308.810586, 1.502571e+05
1308.990474, 1.503631e+05
1309.238972, 1.505044e+05
1309.418978, 1.506030e+05
1309.487565, 1.506397e+05
1309.667639, 1.507339e+05
1309.916395, 1.508584e+05
1310.096587, 1.509446e+05
1310.165245, 1.509765e+05
1310.345505, 1.510578e+05
1310.594518, 1.511642e+05
1310.774897, 1.512368e+05
1311.024074, 1.513310e+05
1311.204571, 1.513947e+05
1311.273345, 1.514179e+05
1311.453911, 1.514761e+05
1311.703345, 1.515500e+05
1311.884029, 1.515987e+05
1311.952875, 1.516161e+05
1312.133628, 1.516591e+05
1312.383321, 1.517115e+05
1312.564193, 1.517444e+05
1312.814050, 1.517826e+05
1312.995040, 1.518051e+05
1313.064002, 1.518126e+05
1313.245061, 1.518289e+05
1313.495178, 1.518441e+05
1313.676356, 1.518497e+05
1313.745390, 1.518507e+05
1313.926637, 1.518499e+05
1314.177013, 1.518413e+05
1314.358380, 1.518294e+05
1314.608920, 1.518053e+05
1314.790406, 1.517823e+05
1314.859557, 1.517722e+05
1315.041111, 1.517425e+05
1315.291913, 1.516937e+05
1315.473587, 1.516525e+05
1315.542809, 1.516356e+05
1315.724553, 1.515878e+05
1315.975615, 1.515138e+05
1316.157478, 1.514545e+05
1316.408705, 1.513645e+05
1316.590688, 1.512936e+05
1316.660029, 1.512653e+05
1316.842081, 1.511877e+05
1317.093570, 1.510725e+05
1317.275742, 1.509833e+05
1317.345154, 1.509480e+05
1317.527396, 1.508522e+05
1317.779147, 1.507119e+05
1317.961509, 1.506046e+05
1318.213425, 1.504485e+05
1318.395908, 1.503299e+05
1318.465438, 1.502835e+05
1318.647990, 1.501584e+05
1318.900169, 1.499779e+05
1319.082842, 1.498417e+05
1319.152445, 1.497886e+05
1319.335187, 1.496461e+05
1319.587629, 1.494417e+05
1319.770492, 1.492884e+05
1320.023100, 1.490694e+05
1320.206084, 1.489056e+05
1320.275806, 1.488421e+05
1320.458859, 1.486723e+05
1320.711732, 1.484307e+05
1320.894906, 1.482508e+05
1320.964701, 1.481812e+05
1321.147945, 1.479956e+05
1321.401082, 1.477326e+05
1321.584448, 1.475373e+05
1321.837751, 1.472613e+05
1322.021238, 1.470568e+05
1322.091152, 1.469779e+05
1322.274709, 1.467681e+05
1322.528277, 1.464724e+05
1322.711956, 1.462540e+05
1322.781943, 1.461698e+05
1322.965692, 1.459465e+05
1323.219525, 1.456324e+05
1323.403397, 1.454010e+05
1323.657398, 1.450759e+05
1323.841391, 1.448367e+05
1323.911497, 1.447448e+05
1324.095560, 1.445013e+05
1324.349827, 1.441601e+05
1324.534012, 1.439096e+05
1324.604192, 1.438133e+05
1324.788448, 1.435588e+05
1325.042981, 1.432029e+05
1325.227359, 1.429420e+05
1325.482061, 1.425774e+05
1325.666562, 1.423104e+05
1325.736861, 1.422081e+05
1325.921433, 1.419378e+05
1326.176401, 1.415608e+05
1326.361095, 1.412852e+05
1326.431468, 1.411796e+05
1326.616233, 1.409011e+05
1326.871469, 1.405131e+05
1327.056357, 1.402298e+05
1327.311762, 1.398356e+05
1327.496773, 1.395480e+05
1327.567266, 1.394380e+05
1327.752348, 1.391482e+05
1328.008021, 1.387452e+05
1328.193226, 1.384517e+05
1328.263793, 1.383395e+05
1328.449069, 1.380439e+05
1328.705011, 1.376337e+05
1328.890410, 1.373351e+05
1329.146522, 1.369208e+05
1329.332044, 1.366196e+05
1329.402733, 1.365045e+05
1329.588326, 1.362018e+05
1329.844707, 1.357823e+05
1330.030424, 1.354775e+05
1330.101187, 1.353612e+05
1330.286976, 1.350553e+05
1330.543627, 1.346318e+05
1330.729539, 1.343243e+05
